Altersgruppe,Bildungsgruppe,Gender,Frequency,Freq_ges,Percent,LowerCL,UpperCL,Bundesland,Standard,Variable,BundeslandId
Gesamt,Gesamt,Männer,57,94,63.194,46.601,77.158,Bremen,0,KAgfkaB,4
Gesamt,Gesamt,Männer,89,182,45.425,35.36,55.879,Mecklenburg-Vorpommern,0,KAgfkaB,13
Gesamt,Gesamt,Männer,89,182,49.531,39.968,59.128,Mecklenburg-Vorpommern,1,KAgfkaB,13
Gesamt,Gesamt,Männer,103,234,43.726,34.774,53.108,Thüringen,0,KAgfkaB,16
Gesamt,Gesamt,Männer,103,234,45.27,36.613,54.223,Thüringen,1,KAgfkaB,16
Gesamt,Gesamt,Männer,130,264,48.71,40.212,57.283,Sachsen-Anhalt,0,KAgfkaB,15
Gesamt,Gesamt,Männer,130,264,49.928,41.255,58.606,Sachsen-Anhalt,1,KAgfkaB,15
Gesamt,Gesamt,Männer,139,269,47.89,40.076,55.808,Hamburg,1,KAgfkaB,2
Gesamt,Gesamt,Männer,139,269,49.393,40.607,58.216,Hamburg,0,KAgfkaB,2
Gesamt,Gesamt,Männer,176,330,40.992,33.725,48.675,Schleswig-Holstein,0,KAgfkaB,1
Gesamt,Gesamt,Männer,176,330,41.159,34.025,48.684,Schleswig-Holstein,1,KAgfkaB,1
Gesamt,Gesamt,Männer,188,375,42.003,35.244,49.076,Brandenburg,0,KAgfkaB,12
Gesamt,Gesamt,Männer,188,375,45.135,37.779,52.71,Brandenburg,1,KAgfkaB,12
Gesamt,Gesamt,Männer,219,451,49.904,43.277,56.535,Sachsen,0,KAgfkaB,14
Gesamt,Gesamt,Männer,219,451,51.679,44.877,58.419,Sachsen,1,KAgfkaB,14
Gesamt,Gesamt,Männer,251,461,52.111,45.31,58.834,Rheinland-Pfalz,0,KAgfkaB,7
Gesamt,Gesamt,Männer,251,461,52.46,45.481,59.345,Rheinland-Pfalz,1,KAgfkaB,7
Gesamt,Gesamt,Männer,355,684,49.08,43.73,54.45,Hessen,0,KAgfkaB,6
Gesamt,Gesamt,Männer,355,684,49.096,43.732,54.482,Hessen,1,KAgfkaB,6
Gesamt,Gesamt,Männer,422,845,48.62,43.634,53.635,Saarland,0,KAgfkaB,10
Gesamt,Gesamt,Männer,422,845,50.261,44.891,55.625,Saarland,1,KAgfkaB,10
Gesamt,Gesamt,Männer,472,908,52.049,46.917,57.138,Berlin,1,KAgfkaB,11
Gesamt,Gesamt,Männer,472,908,52.262,47.036,57.439,Berlin,0,KAgfkaB,11
Gesamt,Gesamt,Männer,493,865,50.531,45.465,55.586,Niedersachsen,1,KAgfkaB,3
Gesamt,Gesamt,Männer,493,865,50.723,45.765,55.667,Niedersachsen,0,KAgfkaB,3
Gesamt,Gesamt,Männer,681,1227,51.365,47.396,55.317,Baden-Württemberg,1,KAgfkaB,8
Gesamt,Gesamt,Männer,681,1227,51.555,47.631,55.46,Baden-Württemberg,0,KAgfkaB,8
Gesamt,Gesamt,Männer,795,1380,55.7,51.878,59.456,Bayern,1,KAgfkaB,9
Gesamt,Gesamt,Männer,795,1380,56.19,52.423,59.887,Bayern,0,KAgfkaB,9
Gesamt,Gesamt,Männer,1099,1973,53.078,49.767,56.362,Nordrhein-Westfalen,0,KAgfkaB,5
Gesamt,Gesamt,Männer,1099,1973,53.465,50.113,56.785,Nordrhein-Westfalen,1,KAgfkaB,5
Gesamt,Gesamt,Männer,5680,10565,51.249,49.789,52.706,Deutschland,0,KAgfkaB,0
Gesamt,Obere,Männer,3580,6325,57.266,55.678,58.839,Deutschland,0,KAgfkaB,0
Gesamt,Obere,Männer,3580,6325,58.585,56.86,60.288,Deutschland,1,KAgfkaB,0
Gesamt,Mittlere,Männer,1855,3741,49.261,47.176,51.35,Deutschland,1,KAgfkaB,0
Gesamt,Mittlere,Männer,1855,3741,49.322,47.265,51.38,Deutschland,0,KAgfkaB,0
Gesamt,Untere,Männer,230,468,43.408,38.097,48.875,Deutschland,1,KAgfkaB,0
Gesamt,Untere,Männer,230,468,46.013,40.743,51.374,Deutschland,0,KAgfkaB,0
18 - 29 Jahre,Gesamt,Frauen,398,896,41.235,37.14,45.454,Deutschland,0,KAgfmk,0
18 - 29 Jahre,Gesamt,Gesamt,1125,2094,52.031,49.214,54.835,Deutschland,0,KAgfmk,0
18 - 29 Jahre,Gesamt,Männer,718,1185,60.902,57.164,64.516,Deutschland,0,KAgfmk,0
30 - 44 Jahre,Gesamt,Frauen,655,1892,34.219,31.273,37.292,Deutschland,0,KAgfmk,0
30 - 44 Jahre,Gesamt,Gesamt,1425,3761,37.119,34.947,39.344,Deutschland,0,KAgfmk,0
30 - 44 Jahre,Gesamt,Männer,767,1859,40.236,37.075,43.482,Deutschland,0,KAgfmk,0
45 - 64 Jahre,Gesamt,Frauen,1774,4819,34.935,33.024,36.895,Deutschland,0,KAgfmk,0
45 - 64 Jahre,Gesamt,Gesamt,3175,8959,33.221,31.798,34.675,Deutschland,0,KAgfmk,0
45 - 64 Jahre,Gesamt,Männer,1395,4122,31.565,29.476,33.731,Deutschland,0,KAgfmk,0
65 + Jahre,Gesamt,Frauen,1509,4307,27.773,25.856,29.775,Deutschland,0,KAgfmk,0
65 + Jahre,Gesamt,Gesamt,2821,7818,29.788,28.289,31.332,Deutschland,0,KAgfmk,0
65 + Jahre,Gesamt,Männer,1307,3491,32.381,30.047,34.805,Deutschland,0,KAgfmk,0
Gesamt,Gesamt,Frauen,31,86,38.27,27.186,50.726,Bremen,1,KAgfmk,4
Gesamt,Gesamt,Frauen,31,86,48.521,32.71,64.635,Bremen,0,KAgfmk,4
Gesamt,Gesamt,Frauen,66,232,22.159,15.799,30.162,Mecklenburg-Vorpommern,0,KAgfmk,13
Gesamt,Gesamt,Frauen,66,232,25.685,18.185,34.956,Mecklenburg-Vorpommern,1,KAgfmk,13
Gesamt,Gesamt,Frauen,75,268,24.871,18.457,32.622,Thüringen,1,KAgfmk,16
Gesamt,Gesamt,Frauen,75,268,27.172,20.211,35.465,Thüringen,0,KAgfmk,16
Gesamt,Gesamt,Frauen,82,273,33.812,26.412,42.098,Sachsen-Anhalt,0,KAgfmk,15
Gesamt,Gesamt,Frauen,82,273,33.864,26.114,42.588,Sachsen-Anhalt,1,KAgfmk,15
Gesamt,Gesamt,Frauen,138,430,34.427,27.952,41.537,Brandenburg,0,KAgfmk,12
Gesamt,Gesamt,Frauen,138,430,36.944,30.378,44.032,Brandenburg,1,KAgfmk,12
Gesamt,Gesamt,Frauen,143,366,38.689,31.941,45.902,Hamburg,1,KAgfmk,2
Gesamt,Gesamt,Frauen,143,366,39.676,32.469,47.361,Hamburg,0,KAgfmk,2
Gesamt,Gesamt,Frauen,159,471,31.742,26.222,37.827,Sachsen,0,KAgfmk,14
Gesamt,Gesamt,Frauen,159,471,35.293,28.91,42.247,Sachsen,1,KAgfmk,14
Gesamt,Gesamt,Frauen,169,405,35.728,29.585,42.379,Schleswig-Holstein,0,KAgfmk,1
Gesamt,Gesamt,Frauen,169,405,35.761,29.061,43.068,Schleswig-Holstein,1,KAgfmk,1
Gesamt,Gesamt,Frauen,183,496,35.56,29.696,41.892,Rheinland-Pfalz,0,KAgfmk,7
Gesamt,Gesamt,Frauen,183,496,35.817,29.621,42.526,Rheinland-Pfalz,1,KAgfmk,7
Gesamt,Gesamt,Frauen,273,732,36.407,31.46,41.66,Hessen,0,KAgfmk,6
Gesamt,Gesamt,Frauen,273,732,36.95,31.839,42.372,Hessen,1,KAgfmk,6
Gesamt,Gesamt,Frauen,339,921,33.181,29.193,37.425,Niedersachsen,0,KAgfmk,3
Gesamt,Gesamt,Frauen,339,921,33.22,29.02,37.705,Niedersachsen,1,KAgfmk,3
Gesamt,Gesamt,Frauen,392,1111,34.048,29.751,38.625,Saarland,0,KAgfmk,10
Gesamt,Gesamt,Frauen,392,1111,36.179,31.184,41.49,Saarland,1,KAgfmk,10
Gesamt,Gesamt,Frauen,451,1142,36.017,32.091,40.14,Berlin,0,KAgfmk,11
Gesamt,Gesamt,Frauen,451,1142,36.421,32.484,40.547,Berlin,1,KAgfmk,11
Gesamt,Gesamt,Frauen,490,1290,35.056,31.619,38.655,Baden-Württemberg,0,KAgfmk,8
Gesamt,Gesamt,Frauen,490,1290,35.127,31.598,38.826,Baden-Württemberg,1,KAgfmk,8
Gesamt,Gesamt,Frauen,565,1580,31.802,28.712,35.06,Bayern,0,KAgfmk,9
Gesamt,Gesamt,Frauen,565,1580,32.07,28.915,35.398,Bayern,1,KAgfmk,9
Gesamt,Gesamt,Frauen,774,2092,33.062,30.284,35.963,Nordrhein-Westfalen,0,KAgfmk,5
Gesamt,Gesamt,Frauen,774,2092,33.777,30.882,36.798,Nordrhein-Westfalen,1,KAgfmk,5
Gesamt,Gesamt,Frauen,4336,11914,33.654,32.396,34.935,Deutschland,0,KAgfmk,0
Gesamt,Obere,Frauen,2047,5207,38.747,36.941,40.586,Deutschland,0,KAgfmk,0
Gesamt,Obere,Frauen,2047,5207,38.749,36.924,40.605,Deutschland,1,KAgfmk,0
Gesamt,Mittlere,Frauen,2064,5830,35.009,33.382,36.672,Deutschland,0,KAgfmk,0
Gesamt,Mittlere,Frauen,2064,5830,35.163,33.437,36.929,Deutschland,1,KAgfmk,0
Gesamt,Untere,Frauen,216,852,24.783,21.51,28.374,Deutschland,0,KAgfmk,0
Gesamt,Untere,Frauen,216,852,26.31,22.385,30.651,Deutschland,1,KAgfmk,0
Gesamt,Gesamt,Gesamt,70,178,41.522,33.557,49.956,Bremen,1,KAgfmk,4
Gesamt,Gesamt,Gesamt,70,178,52.252,40.556,63.706,Bremen,0,KAgfmk,4
Gesamt,Gesamt,Gesamt,130,420,27.688,21.756,34.524,Mecklenburg-Vorpommern,0,KAgfmk,13
Gesamt,Gesamt,Gesamt,130,420,30.385,24.447,37.059,Mecklenburg-Vorpommern,1,KAgfmk,13
Gesamt,Gesamt,Gesamt,156,509,31.695,26.221,37.728,Thüringen,1,KAgfmk,16
Gesamt,Gesamt,Gesamt,156,509,31.884,26.203,38.16,Thüringen,0,KAgfmk,16
Gesamt,Gesamt,Gesamt,163,541,29.133,24.126,34.703,Sachsen-Anhalt,0,KAgfmk,15
Gesamt,Gesamt,Gesamt,163,541,29.593,24.322,35.472,Sachsen-Anhalt,1,KAgfmk,15
Gesamt,Gesamt,Gesamt,249,641,37.594,32.624,42.838,Hamburg,1,KAgfmk,2
Gesamt,Gesamt,Gesamt,249,641,38.559,33.185,44.226,Hamburg,0,KAgfmk,2
Gesamt,Gesamt,Gesamt,288,809,34.292,29.735,39.158,Brandenburg,0,KAgfmk,12
Gesamt,Gesamt,Gesamt,288,809,36.38,31.595,41.452,Brandenburg,1,KAgfmk,12
Gesamt,Gesamt,Gesamt,307,737,36.58,31.785,41.656,Schleswig-Holstein,0,KAgfmk,1
Gesamt,Gesamt,Gesamt,307,737,36.732,31.808,41.948,Schleswig-Holstein,1,KAgfmk,1
Gesamt,Gesamt,Gesamt,318,933,31.842,27.892,36.071,Sachsen,0,KAgfmk,14
Gesamt,Gesamt,Gesamt,318,933,33.893,29.556,38.518,Sachsen,1,KAgfmk,14
Gesamt,Gesamt,Gesamt,360,962,39.637,35.106,44.353,Rheinland-Pfalz,0,KAgfmk,7
Gesamt,Gesamt,Gesamt,360,962,40.334,35.602,45.252,Rheinland-Pfalz,1,KAgfmk,7
Gesamt,Gesamt,Gesamt,557,1428,38.54,34.94,42.269,Hessen,0,KAgfmk,6
Gesamt,Gesamt,Gesamt,557,1428,38.922,35.259,42.714,Hessen,1,KAgfmk,6
Gesamt,Gesamt,Gesamt,671,1794,36.034,32.917,39.275,Niedersachsen,0,KAgfmk,3
Gesamt,Gesamt,Gesamt,671,1794,36.085,32.859,39.442,Niedersachsen,1,KAgfmk,3
Gesamt,Gesamt,Gesamt,722,1968,35.886,32.682,39.221,Saarland,0,KAgfmk,10
Gesamt,Gesamt,Gesamt,722,1968,37.918,34.282,41.694,Saarland,1,KAgfmk,10
Gesamt,Gesamt,Gesamt,828,2067,39.448,36.233,42.758,Berlin,0,KAgfmk,11
Gesamt,Gesamt,Gesamt,828,2067,39.544,36.369,42.81,Berlin,1,KAgfmk,11
Gesamt,Gesamt,Gesamt,1008,2533,37.202,34.64,39.838,Baden-Württemberg,1,KAgfmk,8
Gesamt,Gesamt,Gesamt,1008,2533,37.266,34.744,39.858,Baden-Württemberg,0,KAgfmk,8
Gesamt,Gesamt,Gesamt,1132,2978,36.474,34.066,38.953,Bayern,0,KAgfmk,9
Gesamt,Gesamt,Gesamt,1132,2978,36.524,34.08,39.04,Bayern,1,KAgfmk,9
Gesamt,Gesamt,Gesamt,1571,4091,36.009,33.904,38.169,Nordrhein-Westfalen,0,KAgfmk,5
Gesamt,Gesamt,Gesamt,1571,4091,36.801,34.625,39.033,Nordrhein-Westfalen,1,KAgfmk,5
Gesamt,Gesamt,Gesamt,8546,22632,36.268,35.325,37.222,Deutschland,0,KAgfmk,0
Gesamt,Obere,Gesamt,4600,11607,39.888,38.698,41.09,Deutschland,0,KAgfmk,0
Gesamt,Obere,Gesamt,4600,11607,40.571,39.299,41.856,Deutschland,1,KAgfmk,0
Gesamt,Mittlere,Gesamt,3512,9636,36.685,35.41,37.978,Deutschland,0,KAgfmk,0
Gesamt,Mittlere,Gesamt,3512,9636,36.704,35.382,38.047,Deutschland,1,KAgfmk,0
Gesamt,Untere,Gesamt,412,1332,29.664,26.546,32.983,Deutschland,1,KAgfmk,0
Gesamt,Untere,Gesamt,412,1332,29.762,26.944,32.742,Deutschland,0,KAgfmk,0
Gesamt,Gesamt,Männer,39,92,44.297,33.385,55.789,Bremen,1,KAgfmk,4
Gesamt,Gesamt,Männer,39,92,56.21,39.693,71.457,Bremen,0,KAgfmk,4
Gesamt,Gesamt,Männer,62,185,30.964,22.057,41.552,Mecklenburg-Vorpommern,0,KAgfmk,13
Gesamt,Gesamt,Männer,62,185,33.036,24.591,42.738,Mecklenburg-Vorpommern,1,KAgfmk,13
Gesamt,Gesamt,Männer,81,239,37.523,28.836,47.095,Thüringen,0,KAgfmk,16
Gesamt,Gesamt,Männer,81,239,39.137,30.738,48.232,Thüringen,1,KAgfmk,16
Gesamt,Gesamt,Männer,81,266,24.344,18.284,31.635,Sachsen-Anhalt,0,KAgfmk,15
Gesamt,Gesamt,Männer,81,266,25.457,18.84,33.44,Sachsen-Anhalt,1,KAgfmk,15
Gesamt,Gesamt,Männer,105,272,37.058,29.911,44.821,Hamburg,1,KAgfmk,2
Gesamt,Gesamt,Männer,105,272,37.636,29.828,46.144,Hamburg,0,KAgfmk,2
Gesamt,Gesamt,Männer,138,331,37.509,30.282,45.339,Schleswig-Holstein,0,KAgfmk,1
Gesamt,Gesamt,Männer,138,331,37.728,30.713,45.299,Schleswig-Holstein,1,KAgfmk,1
Gesamt,Gesamt,Männer,150,378,34.397,28.18,41.199,Brandenburg,0,KAgfmk,12
Gesamt,Gesamt,Männer,150,378,36.144,29.367,43.521,Brandenburg,1,KAgfmk,12
Gesamt,Gesamt,Männer,158,459,31.898,26.412,37.936,Sachsen,0,KAgfmk,14
Gesamt,Gesamt,Männer,158,459,32.448,26.802,38.656,Sachsen,1,KAgfmk,14
Gesamt,Gesamt,Männer,177,464,44.683,37.986,51.578,Rheinland-Pfalz,0,KAgfmk,7
Gesamt,Gesamt,Männer,177,464,45.483,38.599,52.543,Rheinland-Pfalz,1,KAgfmk,7
Gesamt,Gesamt,Männer,284,693,40.937,35.765,46.317,Hessen,0,KAgfmk,6
Gesamt,Gesamt,Männer,284,693,41.064,35.882,46.453,Hessen,1,KAgfmk,6
Gesamt,Gesamt,Männer,328,853,37.765,33.065,42.707,Saarland,0,KAgfmk,10
Gesamt,Gesamt,Männer,328,853,39.589,34.4,45.023,Saarland,1,KAgfmk,10
Gesamt,Gesamt,Männer,332,873,38.962,34.162,43.985,Niedersachsen,1,KAgfmk,3
Gesamt,Gesamt,Männer,332,873,39.036,34.316,43.97,Niedersachsen,0,KAgfmk,3
Gesamt,Gesamt,Männer,372,914,42.555,37.624,47.638,Berlin,1,KAgfmk,11
Gesamt,Gesamt,Männer,372,914,42.966,37.899,48.185,Berlin,0,KAgfmk,11
Gesamt,Gesamt,Männer,514,1236,38.866,35.217,42.645,Baden-Württemberg,1,KAgfmk,8
Gesamt,Gesamt,Männer,514,1236,39.167,35.535,42.924,Baden-Württemberg,0,KAgfmk,8
Gesamt,Gesamt,Männer,561,1388,40.589,36.96,44.323,Bayern,1,KAgfmk,9
Gesamt,Gesamt,Männer,561,1388,40.936,37.335,44.637,Bayern,0,KAgfmk,9
Gesamt,Gesamt,Männer,795,1990,39.15,36.014,42.379,Nordrhein-Westfalen,0,KAgfmk,5
Gesamt,Gesamt,Männer,795,1990,39.82,36.616,43.113,Nordrhein-Westfalen,1,KAgfmk,5
Gesamt,Gesamt,Männer,4187,10657,38.947,37.546,40.366,Deutschland,0,KAgfmk,0
Gesamt,Obere,Männer,2542,6372,40.772,39.196,42.368,Deutschland,0,KAgfmk,0
Gesamt,Obere,Männer,2542,6372,42.462,40.702,44.24,Deutschland,1,KAgfmk,0
Gesamt,Mittlere,Männer,1441,3783,38.267,36.269,40.305,Deutschland,1,KAgfmk,0
Gesamt,Mittlere,Männer,1441,3783,38.516,36.538,40.532,Deutschland,0,KAgfmk,0
Gesamt,Untere,Männer,191,471,32.581,27.817,37.734,Deutschland,1,KAgfmk,0
Gesamt,Untere,Männer,191,471,36.849,31.926,42.062,Deutschland,0,KAgfmk,0
18 - 29 Jahre,Gesamt,Frauen,565,895,59.39,55.094,63.546,Deutschland,0,KAspo2,0
18 - 29 Jahre,Gesamt,Gesamt,1429,2094,64.95,62.145,67.655,Deutschland,0,KAspo2,0
18 - 29 Jahre,Gesamt,Männer,855,1186,69.427,65.705,72.911,Deutschland,0,KAspo2,0
30 - 44 Jahre,Gesamt,Frauen,968,1889,48.223,45.063,51.397,Deutschland,0,KAspo2,0
30 - 44 Jahre,Gesamt,Gesamt,2060,3746,51.256,48.967,53.539,Deutschland,0,KAspo2,0
30 - 44 Jahre,Gesamt,Männer,1088,1847,54.64,51.332,57.907,Deutschland,0,KAspo2,0
45 - 64 Jahre,Gesamt,Frauen,2682,4800,49.437,47.384,51.491,Deutschland,0,KAspo2,0
45 - 64 Jahre,Gesamt,Gesamt,4866,8924,47.677,46.132,49.226,Deutschland,0,KAspo2,0
45 - 64 Jahre,Gesamt,Männer,2179,4107,46.118,43.814,48.439,Deutschland,0,KAspo2,0
65 + Jahre,Gesamt,Frauen,1941,4279,35.834,33.687,38.039,Deutschland,0,KAspo2,0
65 + Jahre,Gesamt,Gesamt,3643,7762,38.534,36.873,40.223,Deutschland,0,KAspo2,0
65 + Jahre,Gesamt,Männer,1696,3464,42.25,39.673,44.87,Deutschland,0,KAspo2,0
Gesamt,Gesamt,Frauen,41,86,46.744,34.988,58.874,Bremen,1,KAspo2,4
Gesamt,Gesamt,Frauen,41,86,47.553,32.027,63.566,Bremen,0,KAspo2,4
Gesamt,Gesamt,Frauen,86,232,27.946,20.838,36.365,Mecklenburg-Vorpommern,0,KAspo2,13
Gesamt,Gesamt,Frauen,86,232,30.683,22.805,39.878,Mecklenburg-Vorpommern,1,KAspo2,13
Gesamt,Gesamt,Frauen,102,267,37.783,29.936,46.328,Thüringen,0,KAspo2,16
Gesamt,Gesamt,Frauen,102,267,41.581,33.483,50.16,Thüringen,1,KAspo2,16
Gesamt,Gesamt,Frauen,118,271,43.335,35.637,51.369,Sachsen-Anhalt,0,KAspo2,15
Gesamt,Gesamt,Frauen,118,271,45.822,37.45,54.435,Sachsen-Anhalt,1,KAspo2,15
Gesamt,Gesamt,Frauen,183,366,45.321,38.134,52.709,Hamburg,0,KAspo2,2
Gesamt,Gesamt,Frauen,183,366,46.34,39.415,53.41,Hamburg,1,KAspo2,2
Gesamt,Gesamt,Frauen,204,428,44.283,37.781,50.986,Brandenburg,0,KAspo2,12
Gesamt,Gesamt,Frauen,204,428,46.243,39.589,53.034,Brandenburg,1,KAspo2,12
Gesamt,Gesamt,Frauen,220,403,46.444,39.561,53.466,Schleswig-Holstein,0,KAspo2,1
Gesamt,Gesamt,Frauen,220,403,47.067,39.638,54.629,Schleswig-Holstein,1,KAspo2,1
Gesamt,Gesamt,Frauen,231,469,46.62,40.352,52.997,Sachsen,0,KAspo2,14
Gesamt,Gesamt,Frauen,231,469,51.956,45.213,58.628,Sachsen,1,KAspo2,14
Gesamt,Gesamt,Frauen,266,491,47.98,41.611,54.414,Rheinland-Pfalz,0,KAspo2,7
Gesamt,Gesamt,Frauen,266,491,48.386,41.658,55.173,Rheinland-Pfalz,1,KAspo2,7
Gesamt,Gesamt,Frauen,377,732,47.763,42.632,52.941,Hessen,0,KAspo2,6
Gesamt,Gesamt,Frauen,377,732,48.812,43.519,54.132,Hessen,1,KAspo2,6
Gesamt,Gesamt,Frauen,492,913,45.588,41.229,50.015,Niedersachsen,0,KAspo2,3
Gesamt,Gesamt,Frauen,492,913,45.782,41.236,50.399,Niedersachsen,1,KAspo2,3
Gesamt,Gesamt,Frauen,534,1138,42.541,38.311,46.883,Berlin,0,KAspo2,11
Gesamt,Gesamt,Frauen,534,1138,43.204,38.979,47.53,Berlin,1,KAspo2,11
Gesamt,Gesamt,Frauen,581,1101,47.912,43.284,52.577,Saarland,0,KAspo2,10
Gesamt,Gesamt,Frauen,581,1101,51.194,45.854,56.507,Saarland,1,KAspo2,10
Gesamt,Gesamt,Frauen,745,1286,52.949,49.155,56.709,Baden-Württemberg,0,KAspo2,8
Gesamt,Gesamt,Frauen,745,1286,53.364,49.49,57.198,Baden-Württemberg,1,KAspo2,8
Gesamt,Gesamt,Frauen,877,1579,47.625,44.125,51.149,Bayern,0,KAspo2,9
Gesamt,Gesamt,Frauen,877,1579,48.441,44.872,52.026,Bayern,1,KAspo2,9
Gesamt,Gesamt,Frauen,1089,2082,46.746,43.675,49.842,Nordrhein-Westfalen,0,KAspo2,5
Gesamt,Gesamt,Frauen,1089,2082,48.276,45.088,51.478,Nordrhein-Westfalen,1,KAspo2,5
Gesamt,Gesamt,Frauen,6156,11863,46.751,45.399,48.107,Deutschland,0,KAspo2,0
Gesamt,Obere,Frauen,2983,5181,57.52,55.643,59.376,Deutschland,1,KAspo2,0
Gesamt,Obere,Frauen,2983,5181,57.703,55.851,59.533,Deutschland,0,KAspo2,0
Gesamt,Mittlere,Frauen,2893,5814,48.917,47.204,50.633,Deutschland,0,KAspo2,0
Gesamt,Mittlere,Frauen,2893,5814,49.464,47.65,51.28,Deutschland,1,KAspo2,0
Gesamt,Untere,Frauen,268,844,29.705,26.238,33.422,Deutschland,0,KAspo2,0
Gesamt,Untere,Frauen,268,844,30.699,26.639,35.082,Deutschland,1,KAspo2,0
Gesamt,Gesamt,Gesamt,93,180,50.871,42.614,59.082,Bremen,1,KAspo2,4
Gesamt,Gesamt,Gesamt,93,180,53.022,41.238,64.479,Bremen,0,KAspo2,4
Gesamt,Gesamt,Gesamt,179,417,35.727,29.432,42.557,Mecklenburg-Vorpommern,0,KAspo2,13
Gesamt,Gesamt,Gesamt,179,417,40.472,34.017,47.274,Mecklenburg-Vorpommern,1,KAspo2,13
Gesamt,Gesamt,Gesamt,221,505,42.199,36.119,48.525,Thüringen,0,KAspo2,16
Gesamt,Gesamt,Gesamt,221,505,45.175,39.17,51.324,Thüringen,1,KAspo2,16
Gesamt,Gesamt,Gesamt,252,538,44.514,38.834,50.34,Sachsen-Anhalt,0,KAspo2,15
Gesamt,Gesamt,Gesamt,252,538,46.369,40.366,52.478,Sachsen-Anhalt,1,KAspo2,15
Gesamt,Gesamt,Gesamt,318,638,46.881,41.639,52.194,Hamburg,1,KAspo2,2
Gesamt,Gesamt,Gesamt,318,638,47.123,41.47,52.851,Hamburg,0,KAspo2,2
Gesamt,Gesamt,Gesamt,388,804,42.236,37.544,47.073,Brandenburg,0,KAspo2,12
Gesamt,Gesamt,Gesamt,388,804,44.801,39.833,49.876,Brandenburg,1,KAspo2,12
Gesamt,Gesamt,Gesamt,400,735,44.454,39.361,49.666,Schleswig-Holstein,0,KAspo2,1
Gesamt,Gesamt,Gesamt,400,735,45.047,39.786,50.421,Schleswig-Holstein,1,KAspo2,1
Gesamt,Gesamt,Gesamt,449,926,47.829,43.265,52.429,Sachsen,0,KAspo2,14
Gesamt,Gesamt,Gesamt,449,926,51.229,46.444,55.991,Sachsen,1,KAspo2,14
Gesamt,Gesamt,Gesamt,525,955,50.307,45.615,54.993,Rheinland-Pfalz,0,KAspo2,7
Gesamt,Gesamt,Gesamt,525,955,50.812,45.934,55.674,Rheinland-Pfalz,1,KAspo2,7
Gesamt,Gesamt,Gesamt,746,1420,48.794,45.086,52.515,Hessen,0,KAspo2,6
Gesamt,Gesamt,Gesamt,746,1420,49.459,45.685,53.238,Hessen,1,KAspo2,6
Gesamt,Gesamt,Gesamt,966,1784,47.171,43.888,50.478,Niedersachsen,0,KAspo2,3
Gesamt,Gesamt,Gesamt,966,1784,47.304,43.914,50.719,Niedersachsen,1,KAspo2,3
Gesamt,Gesamt,Gesamt,1012,2059,46.288,42.95,49.659,Berlin,0,KAspo2,11
Gesamt,Gesamt,Gesamt,1012,2059,46.591,43.282,49.93,Berlin,1,KAspo2,11
Gesamt,Gesamt,Gesamt,1053,1952,49.767,46.358,53.178,Saarland,0,KAspo2,10
Gesamt,Gesamt,Gesamt,1053,1952,52.282,48.496,56.042,Saarland,1,KAspo2,10
Gesamt,Gesamt,Gesamt,1483,2525,53.604,50.871,56.315,Baden-Württemberg,0,KAspo2,8
Gesamt,Gesamt,Gesamt,1483,2525,53.853,51.074,56.609,Baden-Württemberg,1,KAspo2,8
Gesamt,Gesamt,Gesamt,1698,2973,52.417,49.824,54.997,Bayern,0,KAspo2,9
Gesamt,Gesamt,Gesamt,1698,2973,52.792,50.165,55.404,Bayern,1,KAspo2,9
Gesamt,Gesamt,Gesamt,2192,4072,49.171,46.92,51.427,Nordrhein-Westfalen,0,KAspo2,5
Gesamt,Gesamt,Gesamt,2192,4072,50.477,48.167,52.785,Nordrhein-Westfalen,1,KAspo2,5
Gesamt,Gesamt,Gesamt,11998,22526,48.942,47.949,49.936,Deutschland,0,KAspo2,0
Gesamt,Obere,Gesamt,6698,11557,58.43,57.236,59.614,Deutschland,0,KAspo2,0
Gesamt,Obere,Gesamt,6698,11557,59.041,57.781,60.289,Deutschland,1,KAspo2,0
Gesamt,Mittlere,Gesamt,4787,9590,49.149,47.823,50.477,Deutschland,0,KAspo2,0
Gesamt,Mittlere,Gesamt,4787,9590,49.431,48.052,50.811,Deutschland,1,KAspo2,0
Gesamt,Untere,Gesamt,486,1321,34.768,31.805,37.855,Deutschland,0,KAspo2,0
Gesamt,Untere,Gesamt,486,1321,35.113,31.806,38.569,Deutschland,1,KAspo2,0
Gesamt,Gesamt,Männer,52,94,54.315,43.001,65.201,Bremen,1,KAspo2,4
Gesamt,Gesamt,Männer,52,94,58.727,42.06,73.608,Bremen,0,KAspo2,4
Gesamt,Gesamt,Männer,92,182,45.094,35.088,55.512,Mecklenburg-Vorpommern,0,KAspo2,13
Gesamt,Gesamt,Männer,92,182,50.353,40.769,59.912,Mecklenburg-Vorpommern,1,KAspo2,13
Gesamt,Gesamt,Männer,119,236,47.82,38.639,57.15,Thüringen,0,KAspo2,16
Gesamt,Gesamt,Männer,119,236,49.647,40.877,58.44,Thüringen,1,KAspo2,16
Gesamt,Gesamt,Männer,133,265,45.523,37.239,54.063,Sachsen-Anhalt,0,KAspo2,15
Gesamt,Gesamt,Männer,133,265,46.606,38.104,55.31,Sachsen-Anhalt,1,KAspo2,15
Gesamt,Gesamt,Männer,134,269,48.296,40.447,56.231,Hamburg,1,KAspo2,2
